Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6657725f4271bb527e6e5d26,6155db00c1ddd261574dce05,AWAITING REVIEW,Not Applicable,2024-05-29T18:22:30.646000Z,2024-05-29T18:32:07.124000Z,,2024-05-29T18:32:07.713369Z,577.0,C15OJXAH,2304,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6657727daefcd1f383a69d27,5c39849b19ceb400010c62a1,AWAITING REVIEW,Not Applicable,2024-05-29T18:22:57.137000Z,2024-05-29T18:56:46.784000Z,,2024-05-29T18:57:59.284110Z,2030.0,C15OJXAH,1375,25,Female,Black,United States,United States,United States,English,No,Full-Time
6657740f4cdf8a17e2cbb7ee,5ec34daa8236521a70e0a4d7,AWAITING REVIEW,Not Applicable,2024-05-29T18:29:58.830000Z,2024-05-29T18:41:07.361000Z,,2024-05-29T18:41:07.824847Z,669.0,C15OJXAH,1811,31,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657753cec2b45982c0ccdb8,63e688adbc8788de6d596c93,AWAITING REVIEW,Not Applicable,2024-05-29T18:36:29.374000Z,2024-05-29T18:46:29.940000Z,,2024-05-29T18:47:10.059825Z,601.0,C15OJXAH,1573,45,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
665776ab3237019115442965,5cb183d0bde8cf00179e42d5,AWAITING REVIEW,Not Applicable,2024-05-29T18:40:49.136000Z,2024-05-29T18:46:34.438000Z,,2024-05-29T18:47:11.477740Z,346.0,C15OJXAH,1789,26,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
665777ec28b10312e5570265,5c7afb18de6f7900150c33d2,AWAITING REVIEW,Not Applicable,2024-05-29T18:46:19.569000Z,2024-05-29T19:02:56.700000Z,,2024-05-29T19:02:57.621745Z,998.0,C15OJXAH,2352,71,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6657783451cf2402886e5d7e,611994820071da2beee434ea,AWAITING REVIEW,Not Applicable,2024-05-29T18:47:21.099000Z,2024-05-29T18:57:18.011000Z,,2024-05-29T18:58:08.650176Z,597.0,C15OJXAH,2959,26,Female,White,United States,United States,United States,English,No,Full-Time
665778bd383d6a4fe04e847f,5bc32eb1518d030001358396,AWAITING REVIEW,Not Applicable,2024-05-29T18:49:44.960000Z,2024-05-29T19:08:22.227000Z,,2024-05-29T19:08:22.686973Z,1118.0,C15OJXAH,1591,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657791423c656a2f6ae177e,594d4f0aa186be000114ce1d,AWAITING REVIEW,Not Applicable,2024-05-29T18:51:10.570000Z,2024-05-29T19:05:33.436000Z,,2024-05-29T19:05:37.033293Z,863.0,C15OJXAH,1350,31,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
665779ef228463969a5a4922,5cbde499f015c800186299f2,AWAITING REVIEW,Not Applicable,2024-05-29T18:54:45.521000Z,2024-05-29T19:03:59.472000Z,,2024-05-29T19:03:59.891824Z,554.0,C15OJXAH,2130,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577af68946f4ed5f7a0ace,6155b9c45f96867d9d9631fd,AWAITING REVIEW,Not Applicable,2024-05-29T19:03:17.637000Z,2024-05-29T19:15:18.918000Z,,2024-05-29T19:15:19.456254Z,722.0,C15OJXAH,1746,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577af73237019115442a50,5ec9cf3ed4642d4ebb802b42,AWAITING REVIEW,Not Applicable,2024-05-29T18:59:06.984000Z,2024-05-29T19:07:47.552000Z,,2024-05-29T19:07:48.265022Z,521.0,C15OJXAH,2720,56,Male,White,United States,United States,United States,English,No,Full-Time
66577b1040d04186628e32d6,62869a1b7fff9c9a48fe6087,AWAITING REVIEW,Not Applicable,2024-05-29T18:59:28.402000Z,2024-05-29T19:09:43.280000Z,,2024-05-29T19:12:07.278990Z,615.0,C15OJXAH,2209,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577b965db577d15c359b34,60e9fd8a2f52070be49cf317,AWAITING REVIEW,Not Applicable,2024-05-29T19:01:46.711000Z,2024-05-29T19:08:07.480000Z,,2024-05-29T19:08:08.049785Z,381.0,C15OJXAH,4900,24,Male,White,United States,United States,United States,English,No,Full-Time
66577b9bee3c561ea2f98543,5f4849042648171ef6c2cdf8,AWAITING REVIEW,Not Applicable,2024-05-29T19:01:51.503000Z,2024-05-29T19:10:41.576000Z,,2024-05-29T19:12:42.193879Z,531.0,C15OJXAH,1080,31,Female,Black,United States,United States,United States,English,No,Other
66577be492ec5e2c1d517f18,55ced0d234e9060012e5677c,AWAITING REVIEW,Not Applicable,2024-05-29T19:03:06.462000Z,2024-05-29T19:11:32.204000Z,,2024-05-29T19:13:18.191400Z,506.0,C15OJXAH,1758,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577c39d450c094bccb1bc1,60bae671bf92bf34f7a774ce,AWAITING REVIEW,Not Applicable,2024-05-29T19:04:31.332000Z,2024-05-29T19:22:26.019000Z,,2024-05-29T19:24:59.268546Z,1075.0,C15OJXAH,2997,70,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66577c451650a5472427efff,62d44d484a28cd313e2c3ba4,AWAITING REVIEW,Not Applicable,2024-05-29T19:04:47.804000Z,2024-05-29T19:14:45.208000Z,,2024-05-29T19:15:06.519642Z,598.0,C15OJXAH,4140,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577c5743f15a7927283df0,611341c34be95409850e4341,AWAITING REVIEW,Not Applicable,2024-05-29T19:05:03.962000Z,2024-05-29T19:22:31.456000Z,,2024-05-29T19:25:03.314763Z,1048.0,C15OJXAH,2623,53,Female,White,United States,United States,United States,English,No,Full-Time
66577cb94d3e3430efe167fd,612e1df9913c996adb2a42a6,AWAITING REVIEW,Not Applicable,2024-05-29T19:06:38.664000Z,2024-05-29T19:30:32.159000Z,,2024-05-29T19:30:32.722750Z,1434.0,C15OJXAH,2324,66,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577dcf3401833067c68e73,607ec28e6a0bde56a9d69ddc,AWAITING REVIEW,Not Applicable,2024-05-29T19:11:17.739000Z,2024-05-29T19:33:55.800000Z,,2024-05-29T19:35:24.835030Z,1359.0,C15OJXAH,1712,60,Male,White,Serbia,United States,United States,English,No,Full-Time
66577e6dd6843795680584b7,5f1b84872171f838a8a3cfa9,AWAITING REVIEW,Not Applicable,2024-05-29T19:16:17.485000Z,2024-05-29T19:36:19.428000Z,,2024-05-29T19:36:20.068358Z,1202.0,C15OJXAH,1337,43,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66577e791f5820de30e93a65,62749fbd70a9fa9d1450f775,AWAITING REVIEW,Not Applicable,2024-05-29T19:21:11.800000Z,2024-05-29T19:34:01.493000Z,,2024-05-29T19:35:25.769660Z,770.0,C15OJXAH,4508,43,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577eb72bdbeda21619f2f1,5ddd730ffce606ce31a105d4,AWAITING REVIEW,Not Applicable,2024-05-29T19:15:08.561000Z,2024-05-29T19:25:42.369000Z,,2024-05-29T19:26:30.231201Z,634.0,C15OJXAH,1488,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66577eccd176949d79ff07a2,6102c81e911700cf7ba5f6bd,AWAITING REVIEW,Not Applicable,2024-05-29T19:15:34.545000Z,2024-05-29T19:21:53.569000Z,,2024-05-29T19:21:59.373810Z,380.0,C15OJXAH,1822,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66577efdb651b453ebb039a8,615212aaa4b41922e0765736,AWAITING REVIEW,Not Applicable,2024-05-29T19:16:18.963000Z,2024-05-29T19:24:25.073000Z,,2024-05-29T19:25:46.382977Z,487.0,C15OJXAH,3434,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66577efee2ba9ae37d367378,5834a80a106ee1000120abd3,AWAITING REVIEW,Not Applicable,2024-05-29T19:16:19.529000Z,2024-05-29T19:32:02.347000Z,,2024-05-29T19:32:02.753790Z,943.0,C15OJXAH,1067,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66577f24ae3119b9eaf985eb,5e9fc65dee2ccf178f0e413f,AWAITING REVIEW,Not Applicable,2024-05-29T19:17:02.427000Z,2024-05-29T19:28:53.445000Z,,2024-05-29T19:28:53.986760Z,712.0,C15OJXAH,5309,55,Female,White,United States,United States,United States,English,No,Part-Time
66577f56c69c7faa76e7386f,55fc2b4377f33b000ecb21ed,AWAITING REVIEW,Not Applicable,2024-05-29T19:17:48.028000Z,2024-05-29T19:29:19.002000Z,,2024-05-29T19:29:19.606456Z,691.0,C15OJXAH,1711,37,Male,White,United States,United States,United States,English,No,Full-Time
66577f80c55278d166c08833,615880a66bc32302998866d9,AWAITING REVIEW,Not Applicable,2024-05-29T19:18:28.174000Z,2024-05-29T19:27:34.229000Z,,2024-05-29T19:27:36.351858Z,547.0,C15OJXAH,2940,57,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
66577fabfcc730c6d46e1400,60ff6ef6dc8f29d5774ef2fc,AWAITING REVIEW,Not Applicable,2024-05-29T19:19:13.283000Z,2024-05-29T19:25:39.904000Z,,2024-05-29T19:26:27.099793Z,387.0,C15OJXAH,1012,37,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66577fc991f71cd7317b954e,5f52c941fc18905c7e8f78fd,AWAITING REVIEW,Not Applicable,2024-05-29T19:20:07.654000Z,2024-05-29T19:31:59.058000Z,,2024-05-29T19:31:59.539178Z,712.0,C15OJXAH,3331,45,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66577ffeb651b453ebb039e7,5c720c7278263500015665f9,AWAITING REVIEW,Not Applicable,2024-05-29T19:20:37.105000Z,2024-05-29T19:34:56.038000Z,,2024-05-29T19:35:37.725204Z,859.0,C15OJXAH,3323,41,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657809249d4c30ce9fb2415,5f4a5b3dccae1c5e215cfe3e,AWAITING REVIEW,Not Applicable,2024-05-29T19:23:06.607000Z,2024-05-29T19:27:28.266000Z,,2024-05-29T19:27:33.683485Z,262.0,C15OJXAH,1304,30,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66578095167444180ef3f52b,5c10724111fe9a00013cd815,AWAITING REVIEW,Not Applicable,2024-05-29T19:23:12.035000Z,2024-05-29T19:33:29.828000Z,,2024-05-29T19:35:20.221069Z,618.0,C15OJXAH,2767,58,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
665780b7c8835dc947089449,60feb2be3bb57f04327c03f4,AWAITING REVIEW,Not Applicable,2024-05-29T19:23:38.749000Z,2024-05-29T19:30:38.513000Z,,2024-05-29T19:30:39.099512Z,420.0,C15OJXAH,4379,52,Male,White,Australia,United States,United States,English,No,Full-Time
665780e1690d595920a69f74,63b6dab91b4487aede17f891,AWAITING REVIEW,Not Applicable,2024-05-29T19:24:24.306000Z,2024-05-29T19:31:56.989000Z,,2024-05-29T19:31:57.572744Z,453.0,C15OJXAH,2077,36,Female,White,United States,United States,United States,English,No,Full-Time
665780ef04e3a81685187a50,648786bd2c580f666fb051cd,AWAITING REVIEW,Not Applicable,2024-05-29T19:24:39.483000Z,2024-05-29T19:37:47.978000Z,,2024-05-29T19:37:48.436336Z,789.0,C15OJXAH,1414,49,Female,Black,United States,United States,United States,English,No,Full-Time
66578117af275b30715fdc22,56f59251736c79000c2241f7,AWAITING REVIEW,Not Applicable,2024-05-29T19:25:15.641000Z,2024-05-29T19:30:40.036000Z,,2024-05-29T19:30:40.731651Z,325.0,C15OJXAH,6960,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6657812f95cc9ccd2b0b77e3,63eb82da9758a485a67914a2,AWAITING REVIEW,Not Applicable,2024-05-29T19:29:54.157000Z,2024-05-29T19:49:37.144000Z,,2024-05-29T19:49:41.360786Z,1183.0,C15OJXAH,1743,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657813fc55278d166c08893,6413599d52dc6500b2430165,AWAITING REVIEW,Not Applicable,2024-05-29T19:25:56.727000Z,2024-05-29T19:32:47.777000Z,,2024-05-29T19:35:08.881865Z,412.0,C15OJXAH,2327,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66578162abdbd8f259109dca,5f4ad685a1429a13599bfb44,AWAITING REVIEW,Not Applicable,2024-05-29T19:26:31.688000Z,2024-05-29T19:37:14.506000Z,,2024-05-29T19:37:15.042838Z,643.0,C15OJXAH,2424,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66578186bd7671fa41307188,6400eea126c44543bb49dc75,AWAITING REVIEW,Not Applicable,2024-05-29T19:29:31.870000Z,2024-05-29T19:37:22.454000Z,,2024-05-29T19:37:22.942747Z,471.0,C15OJXAH,1498,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
665781bc45b1539c53753ed6,568e7f66e3ef9e000ba1a089,AWAITING REVIEW,Not Applicable,2024-05-29T19:28:00.427000Z,2024-05-29T19:38:59.125000Z,,2024-05-29T19:38:59.774749Z,659.0,C15OJXAH,2552,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
665781c06b35f257ed77ec13,5a188836087f2e0001eaf744,AWAITING REVIEW,Not Applicable,2024-05-29T19:28:05.251000Z,2024-05-29T19:38:11.678000Z,,2024-05-29T19:38:12.489435Z,607.0,C15OJXAH,3232,38,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
665781e88ba415969ed7af44,60fcb7afde5ab78707e377d6,AWAITING REVIEW,Not Applicable,2024-05-29T19:28:46.454000Z,2024-05-29T19:35:07.947000Z,,2024-05-29T19:35:40.856556Z,382.0,C15OJXAH,1801,25,Female,White,United States,United States,United States,English,No,Full-Time
6657826cf8e33e4325fa37d9,63fd36ced691b83466652931,AWAITING REVIEW,Not Applicable,2024-05-29T19:30:59.968000Z,2024-05-29T19:47:10.822000Z,,2024-05-29T20:47:21.472241Z,971.0,C15OJXAH,1622,58,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
665782883ef13a0328c34118,63ff85248ee53feba08a05fe,AWAITING REVIEW,Not Applicable,2024-05-29T19:31:25.235000Z,2024-05-29T19:42:52.936000Z,,2024-05-29T19:45:06.729166Z,688.0,C15OJXAH,1068,52,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6657828c3e86d947fcd8260b,641c0a284d38c6abbc523a9d,AWAITING REVIEW,Not Applicable,2024-05-29T19:39:54.282000Z,2024-05-29T19:56:15.382000Z,,2024-05-29T19:56:16.352507Z,982.0,C15OJXAH,1552,31,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
665789539ae495e94c1fe00f,5fc5ab0e7bad151445fc8594,AWAITING REVIEW,Not Applicable,2024-05-29T20:00:26.116000Z,2024-05-29T20:13:58.719000Z,,2024-05-29T20:13:59.413567Z,813.0,C15OJXAH,1773,32,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
66579222a720deef8acb14c3,60ff7c8f4f066ccf6fe05587,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:02.564000Z,2024-05-29T20:45:17.428000Z,,2024-05-29T20:45:18.408645Z,435.0,C15OJXAH,1303,27,Female,White,United States,United States,United States,English,No,Full-Time
665792264d8acc7211fce09f,600dd1ea271cf06201979123,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:03.515000Z,2024-05-29T20:46:26.079000Z,,2024-05-29T20:46:26.485884Z,503.0,C15OJXAH,1887,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6657922a9d4a78e937890937,62959d1553cc14e98f4b8d78,AWAITING REVIEW,Not Applicable,2024-05-29T20:39:39.916000Z,2024-05-29T20:48:29.428000Z,,2024-05-29T20:48:29.979825Z,530.0,C15OJXAH,4666,28,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657922d74a8e5165543c8ef,632b9d9bc38454f47019295c,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:25.722000Z,2024-05-29T20:55:21.700000Z,,2024-05-29T20:55:22.191081Z,1016.0,C15OJXAH,2835,45,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66579232bd3c48cab369b629,5c2eb9c30091e40001cba678,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:13.645000Z,2024-05-29T20:46:33.200000Z,,2024-05-29T20:46:35.066170Z,500.0,C15OJXAH,2480,43,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6657923503892b97df880ae4,5f121091e95fdc03b5e897d0,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:19.432000Z,2024-05-29T20:45:33.751000Z,,2024-05-29T20:45:34.180743Z,435.0,C15OJXAH,2538,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66579235b31277676b8a779b,5e38e79295ff561112eae457,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:18.019000Z,2024-05-29T20:56:12.399000Z,,2024-05-29T20:56:12.862247Z,1075.0,C15OJXAH,4967,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
665792376f27714bd610cced,5654175604212700054a12b1,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:49.696000Z,2024-05-29T20:44:50.009000Z,,2024-05-29T20:44:50.670086Z,361.0,C15OJXAH,2956,33,Male,Asian,Korea,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66579237e19bba6ec61fe1c4,56849d528f456f000c45e1dd,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:21.467000Z,2024-05-29T20:55:03.747000Z,,2024-05-29T20:55:04.201223Z,1003.0,C15OJXAH,5736,37,Female,Black,United States,United States,United States,English,Yes,Full-Time
6657923eb651b453ebb03e3c,5e8b9c7054a5cc07dd6e174d,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:28.172000Z,2024-05-29T20:51:02.942000Z,,2024-05-29T20:52:19.224933Z,755.0,C15OJXAH,2138,51,Male,White,United States,United States,United States,English,No,Part-Time
665792411f5820de30e93e44,63174b4e900ff6c7b0444f29,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:31.633000Z,2024-05-29T20:49:21.545000Z,,2024-05-29T20:49:45.829023Z,650.0,C15OJXAH,3196,49,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66579243430fdfc33377c83a,5fc8a956800c80232e0b7a32,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:27.796000Z,2024-05-29T20:45:45.372000Z,,2024-05-29T20:45:45.904632Z,438.0,C15OJXAH,4335,29,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
66579244ec2b45982c0cd3ef,63e52483a88355a3a0ac62c5,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:34.194000Z,2024-05-29T20:48:51.536000Z,,2024-05-29T20:49:26.809720Z,618.0,C15OJXAH,2180,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6657924a1bed3a3a59b99006,611bed11fa6a3b35c9226c29,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:41.299000Z,2024-05-29T20:47:29.480000Z,,2024-05-29T20:47:29.978469Z,529.0,C15OJXAH,6048,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
665792535e5d094b79de45bb,64135dd9d2ef675b8e1799ef,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:50.570000Z,2024-05-29T20:51:11.745000Z,,2024-05-29T20:52:23.222263Z,742.0,C15OJXAH,1339,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6657925495cc9ccd2b0b7bab,5d16badb7b0154001a282fdb,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:50.444000Z,2024-05-29T20:49:24.213000Z,,2024-05-29T20:51:52.266652Z,634.0,C15OJXAH,3399,69,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657925676ac1e0591ba75d9,63eaa9f8f0637c961dcfc277,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:50.128000Z,2024-05-29T20:47:16.396000Z,,2024-05-29T20:47:16.829211Z,507.0,C15OJXAH,2561,46,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6657925993aac0c4805dc949,6402682f1a17d6c87f4f3a89,AWAITING REVIEW,Not Applicable,2024-05-29T20:41:04.098000Z,2024-05-29T20:52:06.505000Z,,2024-05-29T20:52:36.238943Z,663.0,C15OJXAH,4375,40,Male,White,United States,United States,United States,English,No,Full-Time
665792599ae495e94c1fe26d,5ac8328afa3b4e0001738e4e,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:54.724000Z,2024-05-29T20:49:18.756000Z,,2024-05-29T20:49:43.627026Z,625.0,C15OJXAH,1185,60,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6657925c480d7e783d0b7ba9,5c7f489defd9e20015751167,AWAITING REVIEW,Not Applicable,2024-05-29T20:38:57.945000Z,2024-05-29T20:46:05.790000Z,,2024-05-29T20:46:06.335854Z,428.0,C15OJXAH,1314,41,Male,White,United States,United States,United States,English,No,Full-Time
6657925d2bdbeda21619f730,64d415333022f743dc10a219,AWAITING REVIEW,Not Applicable,2024-05-29T20:39:30.140000Z,2024-05-29T20:53:23.968000Z,,2024-05-29T20:53:24.414873Z,834.0,C15OJXAH,1542,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657925e5b6c4b9ca0995815,559c3ae1fdf99b32b55f2d33,AWAITING REVIEW,Not Applicable,2024-05-29T20:39:03.316000Z,2024-05-29T20:47:12.177000Z,,2024-05-29T20:47:12.639108Z,489.0,C15OJXAH,2120,37,Male,White,United States,United States,United States,English,No,Full-Time
6657925f794b3a3efc7b9978,6400ed09421b2727c2f7c553,AWAITING REVIEW,Not Applicable,2024-05-29T20:39:01.747000Z,2024-05-29T20:55:55.700000Z,,2024-05-29T20:55:56.227987Z,1014.0,C15OJXAH,1547,39,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6657926189971b4f6cbee2d1,641361951f32a46c07479b33,AWAITING REVIEW,Not Applicable,2024-05-29T20:39:05.196000Z,2024-05-29T20:48:10.858000Z,,2024-05-29T20:48:11.362281Z,546.0,C15OJXAH,2799,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
